Date:01.01.2000 01:00:00	Unit:C	CHARGE:00:00	TP:01:26	DRYe:04:43	FCs:08:16	FCe:	SCs:	SCe:	DROP:10:36	COOL:	Time:01:00
Time1	Time2	ET	BT	Event	Air(%)	Burner(%)	Drum(%)	VacFlag	VacSP(Pa)
10:23	10:23	216.5	204.5		65.0	17.0	0.0	0	0
10:24	10:24	216.5	204.6		65.0	17.0	0.0	0	0
10:25	10:25	216.5	204.7		65.0	16.0	0.0	0	0
10:26	10:26	216.5	204.7		65.0	16.0	0.0	0	0
10:27	10:27	216.5	204.9		65.0	16.0	0.0	0	0
10:28	10:28	216.5	204.9		65.0	16.0	0.0	0	0
10:29	10:29	216.5	205.0		65.0	15.0	0.0	0	0
10:30	10:30	216.5	205.1		65.0	15.0	0.0	0	0
10:31	10:31	216.5	205.2		65.0	15.0	0.0	0	0
10:32	10:32	216.4	205.2		65.0	15.0	0.0	0	0
10:33	10:33	216.4	205.3		65.0	15.0	0.0	0	0
10:34	10:34	216.4	205.4		65.0	15.0	0.0	0	0
